2017-12-4-13-31-52    UserID [43]    Transaction Complete 
2017-12-4-13-31-52    UserID [1]    Transaction Complete 
2017-12-4-13-31-52    UserID [36]    Transaction Complete 
2017-12-4-13-31-52    UserID [0]    Transaction Complete 
2017-12-4-13-31-52    UserID [47]    Transaction Complete 
2017-12-4-13-31-52    UserID [37]    Transaction Complete 
2017-12-4-13-31-52    UserID [5]    Transaction Complete 
2017-12-4-13-31-52    UserID [40]    Transaction Complete 
2017-12-4-13-31-52    UserID [44]    Transaction Complete 
2017-12-4-13-31-52    UserID [27]    Transaction Complete 
2017-12-4-13-31-53    UserID [22]    Transaction Complete 
2017-12-4-13-31-53    UserID [26]    Transaction Complete 
2017-12-4-13-31-53    UserID [17]    Transaction Complete 
2017-12-4-13-31-53    UserID [41]    Transaction Complete 
2017-12-4-13-31-53    UserID [34]    Transaction Complete 
2017-12-4-13-31-53    UserID [21]    Transaction Complete 
2017-12-4-13-31-53    UserID [32]    Transaction Complete 
2017-12-4-13-31-53    UserID [28]    Transaction Complete 
2017-12-4-13-31-53    UserID [23]    Transaction Complete 
2017-12-4-13-31-53    UserID [7]    Transaction Complete 
2017-12-4-13-31-53    UserID [48]    Transaction Complete 
2017-12-4-13-31-53    UserID [42]    Transaction Complete 
2017-12-4-13-31-53    UserID [18]    Transaction Complete 
2017-12-4-13-31-53    UserID [8]    Transaction Complete 
2017-12-4-13-31-53    UserID [24]    Transaction Complete 
2017-12-4-13-31-53    UserID [2]    Transaction Complete 
2017-12-4-13-31-53    UserID [11]    Transaction Complete 
2017-12-4-13-31-53    UserID [33]    Transaction Complete 
2017-12-4-13-31-53    UserID [3]    Transaction Complete 
2017-12-4-13-31-53    UserID [19]    Transaction Complete 
2017-12-4-13-31-53    UserID [15]    Transaction Complete 
2017-12-4-13-31-53    UserID [10]    Transaction Complete 
2017-12-4-13-31-53    UserID [45]    Transaction Complete 
2017-12-4-13-31-53    UserID [16]    Transaction Complete 
2017-12-4-13-31-53    UserID [20]    Transaction Complete 
2017-12-4-13-31-53    UserID [6]    Transaction Complete 
2017-12-4-13-31-53    UserID [46]    Transaction Complete 
2017-12-4-13-31-53    UserID [39]    Transaction Complete 
2017-12-4-13-31-53    UserID [49]    Transaction Complete 
2017-12-4-13-31-53    UserID [29]    Transaction Complete 
2017-12-4-13-31-53    UserID [4]    Transaction Complete 
2017-12-4-13-31-53    UserID [30]    Transaction Complete 
2017-12-4-13-31-53    UserID [1]    Transaction Complete 
2017-12-4-13-31-53    UserID [9]    Transaction Complete 
2017-12-4-13-31-53    UserID [31]    Transaction Complete 
2017-12-4-13-31-53    UserID [13]    Transaction Complete 
2017-12-4-13-31-53    UserID [25]    Transaction Complete 
2017-12-4-13-31-53    UserID [43]    Transaction Complete 
2017-12-4-13-31-53    UserID [14]    Transaction Complete 
2017-12-4-13-31-53    UserID [38]    Transaction Complete 
2017-12-4-13-31-53    UserID [35]    Transaction Complete 
2017-12-4-13-31-53    UserID [36]    Transaction Complete 
2017-12-4-13-31-53    UserID [37]    Transaction Complete 
2017-12-4-13-31-53    UserID [47]    Transaction Complete 
2017-12-4-13-31-53    UserID [0]    Transaction Complete 
2017-12-4-13-31-53    UserID [40]    Transaction Complete 
2017-12-4-13-31-53    UserID [5]    Transaction Complete 
2017-12-4-13-31-53    UserID [12]    Transaction Complete 
2017-12-4-13-31-53    UserID [44]    Transaction Complete 
2017-12-4-13-31-53    UserID [17]    Transaction Complete 
2017-12-4-13-31-53    UserID [26]    Transaction Complete 
2017-12-4-13-31-53    UserID [34]    Transaction Complete 
2017-12-4-13-31-53    UserID [22]    Transaction Complete 
2017-12-4-13-31-53    UserID [21]    Transaction Complete 
2017-12-4-13-31-53    UserID [27]    Transaction Complete 
2017-12-4-13-31-53    UserID [7]    Transaction Complete 
2017-12-4-13-31-53    UserID [32]    Transaction Complete 
2017-12-4-13-31-53    UserID [41]    Transaction Complete 
2017-12-4-13-31-53    UserID [28]    Transaction Complete 
2017-12-4-13-31-53    UserID [48]    Transaction Complete 
2017-12-4-13-31-53    UserID [18]    Transaction Complete 
2017-12-4-13-31-53    UserID [23]    Transaction Complete 
2017-12-4-13-31-53    UserID [3]    Transaction Complete 
2017-12-4-13-31-53    UserID [42]    Transaction Complete 
2017-12-4-13-31-53    UserID [11]    Transaction Complete 
2017-12-4-13-31-54    UserID [2]    Transaction Complete 
2017-12-4-13-31-54    UserID [8]    Transaction Complete 
2017-12-4-13-31-54    UserID [24]    Transaction Complete 
2017-12-4-13-31-54    UserID [15]    Transaction Complete 
2017-12-4-13-31-54    UserID [19]    Transaction Complete 
2017-12-4-13-31-54    UserID [29]    Transaction Complete 
2017-12-4-13-31-54    UserID [46]    Transaction Complete 
2017-12-4-13-31-54    UserID [33]    Transaction Complete 
2017-12-4-13-31-54    UserID [49]    Transaction Complete 
2017-12-4-13-31-54    UserID [39]    Transaction Complete 
2017-12-4-13-31-54    UserID [20]    Transaction Complete 
2017-12-4-13-31-54    UserID [6]    Transaction Complete 
2017-12-4-13-31-54    UserID [45]    Transaction Complete 
2017-12-4-13-31-54    UserID [30]    Transaction Complete 
2017-12-4-13-31-54    UserID [10]    Transaction Complete 
2017-12-4-13-31-54    UserID [1]    Transaction Complete 
2017-12-4-13-31-54    UserID [9]    Transaction Complete 
2017-12-4-13-31-54    UserID [13]    Transaction Complete 
2017-12-4-13-31-54    UserID [37]    Transaction Complete 
2017-12-4-13-31-54    UserID [16]    Transaction Complete 
2017-12-4-13-31-54    UserID [35]    Transaction Complete 
2017-12-4-13-31-54    UserID [25]    Transaction Complete 
2017-12-4-13-31-54    UserID [38]    Transaction Complete 
2017-12-4-13-31-54    UserID [43]    Transaction Complete 
2017-12-4-13-31-54    UserID [0]    Transaction Complete 
2017-12-4-13-31-54    UserID [36]    Transaction Complete 
2017-12-4-13-31-54    UserID [47]    Transaction Complete 
2017-12-4-13-31-54    UserID [40]    Transaction Complete 
2017-12-4-13-31-54    UserID [21]    Transaction Complete 
2017-12-4-13-31-54    UserID [31]    Transaction Complete 
2017-12-4-13-31-54    UserID [4]    Transaction Complete 
2017-12-4-13-31-54    UserID [44]    Transaction Complete 
2017-12-4-13-31-54    UserID [5]    Transaction Complete 
2017-12-4-13-31-54    UserID [14]    Transaction Complete 
2017-12-4-13-31-54    UserID [17]    Transaction Complete 
2017-12-4-13-31-54    UserID [12]    Transaction Complete 
2017-12-4-13-31-54    UserID [34]    Transaction Complete 
2017-12-4-13-31-54    UserID [26]    Transaction Complete 
2017-12-4-13-31-54    UserID [32]    Transaction Complete 
2017-12-4-13-31-54    UserID [27]    Transaction Complete 
2017-12-4-13-31-54    UserID [18]    Transaction Complete 
2017-12-4-13-31-54    UserID [7]    Transaction Complete 
2017-12-4-13-31-54    UserID [28]    Transaction Complete 
2017-12-4-13-31-54    UserID [41]    Transaction Complete 
2017-12-4-13-31-54    UserID [22]    Transaction Complete 
2017-12-4-13-31-54    UserID [11]    Transaction Complete 
2017-12-4-13-31-54    UserID [48]    Transaction Complete 
2017-12-4-13-31-54    UserID [8]    Transaction Complete 
2017-12-4-13-31-54    UserID [42]    Transaction Complete 
2017-12-4-13-31-54    UserID [3]    Transaction Complete 
2017-12-4-13-31-54    UserID [23]    Transaction Complete 
2017-12-4-13-31-54    UserID [24]    Transaction Complete 
2017-12-4-13-31-54    UserID [2]    Transaction Complete 
2017-12-4-13-31-54    UserID [15]    Transaction Complete 
2017-12-4-13-31-54    UserID [46]    Transaction Complete 
2017-12-4-13-31-54    UserID [29]    Transaction Complete 
2017-12-4-13-31-54    UserID [49]    Transaction Complete 
2017-12-4-13-31-54    UserID [30]    Transaction Complete 
2017-12-4-13-31-54    UserID [10]    Transaction Complete 
2017-12-4-13-31-54    UserID [20]    Transaction Complete 
2017-12-4-13-31-54    UserID [19]    Transaction Complete 
2017-12-4-13-31-54    UserID [1]    Transaction Complete 
2017-12-4-13-31-54    UserID [45]    Transaction Complete 
2017-12-4-13-31-54    UserID [39]    Transaction Complete 
2017-12-4-13-31-54    UserID [33]    Transaction Complete 
2017-12-4-13-31-54    UserID [16]    Transaction Complete 
2017-12-4-13-31-54    UserID [6]    Transaction Complete 
2017-12-4-13-31-54    UserID [40]    Transaction Complete 
2017-12-4-13-31-54    UserID [21]    Transaction Complete 
2017-12-4-13-31-54    UserID [9]    Transaction Complete 
2017-12-4-13-31-54    UserID [36]    Transaction Complete 
2017-12-4-13-31-54    UserID [37]    Transaction Complete 
2017-12-4-13-31-55    UserID [25]    Transaction Complete 
2017-12-4-13-31-55    UserID [38]    Transaction Complete 
2017-12-4-13-31-55    UserID [44]    Transaction Complete 
2017-12-4-13-31-55    UserID [31]    Transaction Complete 
2017-12-4-13-31-55    UserID [35]    Transaction Complete 
2017-12-4-13-31-55    UserID [43]    Transaction Complete 
2017-12-4-13-31-55    UserID [26]    Transaction Complete 
2017-12-4-13-31-55    UserID [47]    Transaction Complete 
2017-12-4-13-31-55    UserID [5]    Transaction Complete 
2017-12-4-13-31-55    UserID [13]    Transaction Complete 
2017-12-4-13-31-55    UserID [14]    Transaction Complete 
2017-12-4-13-31-55    UserID [12]    Transaction Complete 
2017-12-4-13-31-55    UserID [0]    Transaction Complete 
2017-12-4-13-31-55    UserID [17]    Transaction Complete 
2017-12-4-13-31-55    UserID [4]    Transaction Complete 
2017-12-4-13-31-55    UserID [18]    Transaction Complete 
2017-12-4-13-31-55    UserID [41]    Transaction Complete 
2017-12-4-13-31-55    UserID [34]    Transaction Complete 
2017-12-4-13-31-55    UserID [28]    Transaction Complete 
2017-12-4-13-31-55    UserID [7]    Transaction Complete 
2017-12-4-13-31-55    UserID [42]    Transaction Complete 
2017-12-4-13-31-55    UserID [32]    Transaction Complete 
2017-12-4-13-31-55    UserID [48]    Transaction Complete 
2017-12-4-13-31-55    UserID [27]    Transaction Complete 
2017-12-4-13-31-55    UserID [11]    Transaction Complete 
2017-12-4-13-31-55    UserID [2]    Transaction Complete 
2017-12-4-13-31-55    UserID [3]    Transaction Complete 
2017-12-4-13-31-55    UserID [22]    Transaction Complete 
2017-12-4-13-31-55    UserID [23]    Transaction Complete 
2017-12-4-13-31-55    UserID [8]    Transaction Complete 
2017-12-4-13-31-55    UserID [15]    Transaction Complete 
2017-12-4-13-31-55    UserID [30]    Transaction Complete 
2017-12-4-13-31-55    UserID [46]    Transaction Complete 
2017-12-4-13-31-55    UserID [24]    Transaction Complete 
2017-12-4-13-31-55    UserID [20]    Transaction Complete 
2017-12-4-13-31-55    UserID [39]    Transaction Complete 
2017-12-4-13-31-55    UserID [1]    Transaction Complete 
2017-12-4-13-31-55    UserID [29]    Transaction Complete 
2017-12-4-13-31-55    UserID [19]    Transaction Complete 
2017-12-4-13-31-55    UserID [49]    Transaction Complete 
2017-12-4-13-31-55    UserID [21]    Transaction Complete 
2017-12-4-13-31-55    UserID [36]    Transaction Complete 
2017-12-4-13-31-55    UserID [9]    Transaction Complete 
2017-12-4-13-31-55    UserID [10]    Transaction Complete 
2017-12-4-13-31-55    UserID [40]    Transaction Complete 
2017-12-4-13-31-55    UserID [16]    Transaction Complete 
2017-12-4-13-31-55    UserID [37]    Transaction Complete 
2017-12-4-13-31-55    UserID [38]    Transaction Complete 
2017-12-4-13-31-55    UserID [45]    Transaction Complete 
2017-12-4-13-31-55    UserID [44]    Transaction Complete 
2017-12-4-13-31-55    UserID [25]    Transaction Complete 
2017-12-4-13-31-55    UserID [6]    Transaction Complete 
2017-12-4-13-31-55    UserID [43]    Transaction Complete 
2017-12-4-13-31-55    UserID [26]    Transaction Complete 
2017-12-4-13-31-55    UserID [12]    Transaction Complete 
2017-12-4-13-31-55    UserID [13]    Transaction Complete 
2017-12-4-13-31-55    UserID [33]    Transaction Complete 
2017-12-4-13-31-55    UserID [41]    Transaction Complete 
2017-12-4-13-31-55    UserID [35]    Transaction Complete 
2017-12-4-13-31-55    UserID [4]    Transaction Complete 
2017-12-4-13-31-55    UserID [28]    Transaction Complete 
2017-12-4-13-31-55    UserID [0]    Transaction Complete 
2017-12-4-13-31-55    UserID [34]    Transaction Complete 
2017-12-4-13-31-55    UserID [14]    Transaction Complete 
2017-12-4-13-31-55    UserID [47]    Transaction Complete 
2017-12-4-13-31-55    UserID [31]    Transaction Complete 
2017-12-4-13-31-55    UserID [18]    Transaction Complete 
2017-12-4-13-31-55    UserID [27]    Transaction Complete 
2017-12-4-13-31-55    UserID [42]    Transaction Complete 
2017-12-4-13-31-55    UserID [5]    Transaction Complete 
2017-12-4-13-31-55    UserID [17]    Transaction Complete 
2017-12-4-13-31-55    UserID [48]    Transaction Complete 
2017-12-4-13-31-55    UserID [11]    Transaction Complete 
2017-12-4-13-31-55    UserID [7]    Transaction Complete 
2017-12-4-13-31-55    UserID [3]    Transaction Complete 
2017-12-4-13-31-55    UserID [15]    Transaction Complete 
2017-12-4-13-31-56    UserID [32]    Transaction Complete 
2017-12-4-13-31-56    UserID [2]    Transaction Complete 
2017-12-4-13-31-56    UserID [22]    Transaction Complete 
2017-12-4-13-31-56    UserID [23]    Transaction Complete 
2017-12-4-13-31-56    UserID [24]    Transaction Complete 
